name,year,selling_price,seller_type,transmission,owner,km_driven,fuel,mileage,engine,max_power,seats
Hyundai EON D Lite Plus,2017,270000.0,Individual,Manual,First Owner,50000.0,Petrol,21.1,814.0,55.2,5.0
Mahindra Bolero 2011-2019 SLX,2012,360000.0,Individual,Manual,First Owner,200000.0,Diesel,15.96,2523.0,62.1,7.0
Maruti Swift VDI,2018,630000.0,Individual,Manual,First Owner,46000.0,Diesel,28.4,1248.0,74.0,5.0
Mahindra Supro LX 8 Str,2018,400000.0,Individual,Manual,First Owner,50000.0,Diesel,23.5,909.0,45.0,8.0
Maruti XL6 Alpha,2019,1000000.0,Individual,Manual,First Owner,15000.0,Petrol,19.01,1462.0,103.2,6.0
Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,2017,650000.0,Dealer,Manual,First Owner,44000.0,Diesel,23.65,1248.0,88.5,5.0
Maruti Ritz VDi,2010,217000.0,Individual,Manual,First Owner,120000.0,Diesel,21.1,1248.0,73.9,5.0
Maruti Swift ZXI,2012,280000.0,Individual,Manual,Second Owner,70000.0,Petrol,18.6,1197.0,85.8,5.0
Ford Classic 1.6 Duratec LXI,2013,350000.0,Individual,Manual,First Owner,90000.0,Petrol,14.09,1596.0,99.6,5.0
Mahindra XUV500 W10 2WD,2017,1150000.0,Individual,Manual,Second Owner,42000.0,Diesel,16.0,2179.0,140.0,7.0
Hyundai Grand i10 Magna,2016,420000.0,Individual,Manual,Second Owner,30000.0,Petrol,18.9,1197.0,82.0,5.0
Maruti Ciaz 1.4 Alpha,2017,810000.0,Individual,Manual,First Owner,80000.0,Petrol,20.73,1373.0,91.1,5.0
Hyundai i20 1.2 Sportz,2011,290000.0,Individual,Manual,Third Owner,90000.0,Petrol,17.0,1197.0,80.0,5.0
Chevrolet Beat LT,2012,180000.0,Individual,Manual,First Owner,60000.0,Petrol,18.6,1199.0,79.4,5.0
Maruti Eeco 5 Seater AC BSIV,2010,160000.0,Individual,Manual,First Owner,162000.0,Petrol,15.37,1196.0,73.0,5.0
Tata Nano XE,2017,66000.0,Individual,Manual,Third Owner,70000.0,Petrol,23.9,624.0,37.48,4.0
Maruti Wagon R Stingray VXI,2015,369000.0,Individual,Manual,Second Owner,20000.0,Petrol,20.51,998.0,67.04,5.0
Tata New Safari DICOR 2.2 VX 4x2 BS IV,2012,300000.0,Individual,Manual,Second Owner,80000.0,Diesel,13.93,2179.0,138.1,7.0
Mahindra Bolero PLUS AC,2008,350000.0,Individual,Manual,First Owner,90000.0,Diesel,13.6,2523.0,63.0,7.0
Hyundai i10 Asta Sunroof AT,2008,220000.0,Individual,Automatic,Second Owner,120000.0,Petrol,19.2,1197.0,80.0,5.0
Chevrolet Tavera B3 LT L1 10 Seats BSIII,2005,160000.0,Individual,Manual,First Owner,220000.0,Diesel,14.8,2499.0,80.0,10.0
Maruti Swift Ldi BSIV,2009,221000.0,Individual,Manual,Second Owner,100000.0,Diesel,17.8,1248.0,75.0,5.0
Tata Zest Revotron 1.2 XT,2017,400000.0,Individual,Manual,First Owner,35000.0,Petrol,17.57,1193.0,88.7,5.0
Toyota Camry V4 (MT),2004,250000.0,Individual,Manual,Second Owner,120000.0,Petrol,13.4,2362.0,164.7,5.0
Mahindra Bolero DI BSIII,2011,390000.0,Individual,Manual,Fourth & Above Owner,120000.0,Diesel,13.6,2523.0,63.0,7.0
Maruti Eeco 5 Seater AC BSIV,2012,190000.0,Individual,Manual,First Owner,110000.0,Petrol,15.37,1196.0,73.0,5.0
Renault KWID RXT,2017,300000.0,Individual,Manual,First Owner,60000.0,Petrol,25.17,799.0,53.3,5.0
Hyundai i20 1.4 Asta Dual Tone,2017,750000.0,Individual,Manual,First Owner,27000.0,Diesel,22.54,1396.0,88.73,5.0
Maruti Swift Dzire VDI,2016,650000.0,Individual,Manual,First Owner,50000.0,Diesel,26.59,1248.0,74.0,5.0
Honda Amaze i-VTEC Privilege Edition,2018,635000.0,Individual,Manual,First Owner,40000.0,Petrol,17.8,1198.0,86.7,5.0
Hyundai Verna 1.6 SX,2013,520000.0,Individual,Manual,Second Owner,88000.0,Diesel,22.32,1582.0,126.32,5.0
Mahindra Scorpio S11 4WD BSIV,2020,1500000.0,Individual,Manual,First Owner,50000.0,Diesel,16.36,2179.0,140.0,7.0
Hyundai Verna 1.6 SX CRDi (O),2012,415000.0,Individual,Manual,Second Owner,80000.0,Diesel,22.32,1582.0,126.32,5.0
Hyundai Elite i20 Diesel Sportz,2019,700000.0,Individual,Manual,First Owner,60000.0,Diesel,22.54,1396.0,88.76,5.0
Maruti Swift LXI,2017,484999.0,Individual,Manual,Second Owner,26000.0,Petrol,21.21,1197.0,81.8,5.0
Ford Fiesta 1.4 Durasport EXI,2007,120000.0,Individual,Manual,Second Owner,80000.0,Petrol,16.6,1388.0,68.0,5.0
Hyundai EON Era Plus,2014,220000.0,Individual,Manual,Second Owner,60000.0,Petrol,21.1,814.0,55.2,5.0
Hyundai i10 Magna,2014,320000.0,Individual,Manual,Second Owner,80000.0,Petrol,20.36,1197.0,78.9,5.0
Maruti Swift VDI,2011,375000.0,Individual,Manual,Second Owner,90000.0,Diesel,22.9,1248.0,74.0,5.0
Hyundai Verna 1.6 SX CRDi (O),2012,440000.0,Individual,Manual,Second Owner,80000.0,Diesel,22.32,1582.0,126.32,5.0
Hyundai Grand i10 1.2 Kappa Magna AT,2019,550000.0,Individual,Automatic,First Owner,15000.0,Petrol,18.9,1197.0,81.86,5.0
Maruti Swift ZDI BSIV,2017,640000.0,Individual,Manual,Second Owner,35000.0,Diesel,25.2,1248.0,74.0,5.0
Toyota Etios GD,2014,420000.0,Individual,Manual,First Owner,120000.0,Diesel,23.59,1364.0,67.04,5.0
Hyundai Grand i10 CRDi Sportz,2016,330000.0,Individual,Manual,Third Owner,63000.0,Diesel,24.0,1120.0,70.0,5.0
Volkswagen Ameo 1.5 TDI Highline Plus,2019,800000.0,Individual,Manual,First Owner,25000.0,Diesel,21.66,1498.0,108.62,5.0
Maruti Wagon R LXI BS IV,2011,240000.0,Individual,Manual,First Owner,64500.0,Petrol,18.9,998.0,67.1,5.0
Mahindra KUV 100 mFALCON D75 K2 Plus,2016,360000.0,Individual,Manual,Second Owner,100000.0,Diesel,25.32,1198.0,77.0,6.0
Hyundai Verna 1.6 CRDi SX,2017,750000.0,Individual,Manual,First Owner,40000.0,Diesel,23.9,1582.0,126.2,5.0
Hyundai i20 1.2 Magna Executive,2017,570000.0,Individual,Manual,Second Owner,15000.0,Petrol,18.6,1197.0,81.83,5.0
Toyota Etios Liva GD,2015,450000.0,Individual,Manual,First Owner,25000.0,Diesel,23.59,1364.0,67.04,5.0
Maruti Ritz LXi,2016,270000.0,Individual,Manual,Third Owner,82000.0,Petrol,18.5,1197.0,85.8,5.0
Maruti Ertiga VDI,2012,459999.0,Individual,Manual,First Owner,87000.0,Diesel,20.77,1248.0,88.76,7.0
Maruti Alto K10 VXI,2015,240000.0,Individual,Manual,Second Owner,80000.0,Petrol,23.95,998.0,67.05,5.0
Renault Duster 110PS Diesel RxZ,2012,320000.0,Individual,Manual,Third Owner,110000.0,Diesel,19.01,1461.0,108.45,5.0
Tata Manza Aura (ABS) Quadrajet BS IV,2011,149000.0,Individual,Manual,Second Owner,148000.0,Diesel,21.12,1248.0,88.8,5.0
Mahindra Scorpio S11 BSIV,2018,1500000.0,Individual,Manual,First Owner,40000.0,Diesel,16.36,2179.0,140.0,7.0
Hyundai Accent Executive,2011,180000.0,Individual,Manual,First Owner,70000.0,Petrol,16.36,1495.0,93.7,5.0
Hyundai Santro Xing GLS LPG,2012,185000.0,Individual,Manual,Second Owner,70000.0,Lpg,13.45,1086.0,62.1,5.0
Maruti 800 AC,2008,65000.0,Individual,Manual,Second Owner,40000.0,Petrol,16.1,796.0,37.0,4.0
Tata Indigo LX,2010,130000.0,Individual,Manual,First Owner,120000.0,Diesel,17.0,1405.0,70.0,5.0
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,330000.0,Individual,Manual,First Owner,60000.0,Diesel,17.8,1399.0,67.0,5.0
Tata Manza Aura (ABS) Quadrajet,2011,190000.0,Dealer,Manual,First Owner,90000.0,Diesel,18.8,1248.0,90.0,5.0
Maruti Swift VDI,2014,501000.0,Dealer,Manual,First Owner,68000.0,Diesel,22.9,1248.0,74.0,5.0
Honda Amaze S i-DTEC,2017,600000.0,Dealer,Manual,First Owner,24500.0,Diesel,25.8,1498.0,98.6,5.0
Mahindra XUV500 W8 4WD,2012,570000.0,Dealer,Manual,Second Owner,77000.0,Diesel,15.1,2179.0,140.0,7.0
Honda Amaze VX O iDTEC,2015,450000.0,Dealer,Manual,First Owner,85000.0,Diesel,25.8,1498.0,98.6,5.0
Toyota Etios 1.5 V,2011,285000.0,Dealer,Manual,First Owner,45500.0,Petrol,16.78,1496.0,88.73,5.0
Maruti Swift VDI,2014,490000.0,Dealer,Manual,First Owner,67000.0,Diesel,28.4,1248.0,74.0,5.0
Maruti Swift VDI,2014,500000.0,Dealer,Manual,First Owner,77000.0,Diesel,28.4,1248.0,74.0,5.0
Hyundai EON Magna Plus,2016,275000.0,Dealer,Manual,First Owner,47000.0,Petrol,21.1,814.0,55.2,5.0
Tata Tiago XT,2017,440000.0,Dealer,Manual,First Owner,57000.0,Petrol,23.84,1199.0,84.48,5.0
Hyundai i20 1.4 Asta Option,2018,825000.0,Dealer,Manual,First Owner,71500.0,Diesel,22.54,1396.0,88.73,5.0
Toyota Etios Liva 1.4 GD,2012,411000.0,Dealer,Manual,First Owner,110000.0,Diesel,23.59,1364.0,67.04,5.0
Maruti Swift Dzire VDI,2013,470000.0,Dealer,Manual,Second Owner,82000.0,Diesel,26.59,1248.0,74.0,5.0
Maruti Swift VDI,2013,445000.0,Dealer,Manual,Second Owner,70000.0,Diesel,28.4,1248.0,74.0,5.0
Maruti Baleno Zeta Diesel,2017,752000.0,Dealer,Manual,First Owner,28000.0,Diesel,27.39,1248.0,74.0,5.0
Skoda Rapid 1.5 TDI Style Plus Black Package,2016,650000.0,Dealer,Manual,Second Owner,125000.0,Diesel,21.14,1498.0,103.52,5.0
Maruti Swift VDI,2013,450000.0,Dealer,Manual,Second Owner,67000.0,Diesel,28.4,1248.0,74.0,5.0
Honda City 1.5 V MT,2011,350000.0,Dealer,Manual,Third Owner,93500.0,Petrol,17.0,1497.0,118.0,5.0
Maruti Swift VVT VXI,2012,511000.0,Dealer,Manual,First Owner,8500.0,Petrol,22.0,1197.0,81.8,5.0
Maruti Baleno Zeta 1.3,2016,700000.0,Dealer,Manual,First Owner,80000.0,Diesel,27.39,1248.0,74.0,5.0
Ford Fiesta 1.4 Duratec EXI Limited Edition,2007,142000.0,Individual,Manual,First Owner,97000.0,Petrol,16.6,1388.0,68.0,5.0
Tata New Safari DICOR 2.2 VX 4x2,2012,725000.0,Individual,Manual,First Owner,90000.0,Diesel,13.93,2179.0,138.0,7.0
Hyundai i20 1.2 Asta Option,2017,630000.0,Individual,Manual,First Owner,30000.0,Petrol,18.6,1197.0,81.83,5.0
Hyundai i20 Sportz 1.2,2015,480000.0,Individual,Manual,First Owner,50000.0,Petrol,18.6,1197.0,81.83,5.0
Maruti Alto K10 VXI,2016,330000.0,Individual,Manual,First Owner,30000.0,Petrol,23.95,998.0,67.05,5.0
Maruti Gypsy King Soft Top MPI BSIV,2017,500000.0,Individual,Manual,First Owner,20000.0,Petrol,11.96,1298.0,80.0,8.0
Volkswagen Polo Diesel Highline 1.2L,2012,300000.0,Individual,Manual,First Owner,60300.0,Diesel,22.07,1199.0,73.9,5.0
Tata Zest Quadrajet 1.3 XM,2015,400000.0,Individual,Manual,First Owner,35000.0,Diesel,23.0,1248.0,88.7,5.0
Tata Safari DICOR 2.2 EX 4x2,2011,320000.0,Individual,Manual,First Owner,80000.0,Diesel,13.93,2179.0,138.03,7.0
Hyundai i10 Magna 1.1L,2008,180000.0,Individual,Manual,Second Owner,44391.0,Petrol,19.81,1086.0,68.05,5.0
Maruti Baleno Sigma 1.3,2016,530000.0,Individual,Manual,First Owner,58000.0,Diesel,27.39,1248.0,74.0,5.0
Mahindra Bolero 2011-2019 Special Edition,2015,600000.0,Individual,Manual,First Owner,40000.0,Diesel,15.96,2523.0,62.1,7.0
Maruti Ertiga SHVS ZDI,2017,780000.0,Individual,Manual,Second Owner,66000.0,Diesel,24.52,1248.0,88.5,7.0
Honda City i DTec SV,2016,700000.0,Individual,Manual,First Owner,110000.0,Diesel,26.0,1498.0,98.6,5.0
Chevrolet Beat Diesel,2013,175000.0,Individual,Manual,First Owner,56315.0,Diesel,25.44,936.0,57.6,5.0
Mahindra Bolero Power Plus SLE,2017,735000.0,Individual,Manual,First Owner,70000.0,Diesel,16.5,1493.0,70.0,7.0
Toyota Etios Liva GD,2013,325000.0,Individual,Manual,First Owner,120000.0,Diesel,23.59,1364.0,67.06,5.0
Chevrolet Tavera LS B3 10 Seats BSII,2006,225000.0,Individual,Manual,First Owner,100000.0,Diesel,14.8,2499.0,80.0,10.0
Tata Zest Quadrajet 1.3 XM,2015,350000.0,Individual,Manual,Second Owner,90000.0,Diesel,23.0,1248.0,88.7,5.0
Maruti Wagon R LXI DUO BSIII,2006,110000.0,Individual,Manual,Third Owner,120000.0,Lpg,17.3,1061.0,57.5,5.0
Maruti Zen Estilo LXI BSIII,2007,85000.0,Individual,Manual,Fourth & Above Owner,160000.0,Petrol,18.2,998.0,67.1,5.0
Toyota Corolla AE,2006,150000.0,Individual,Manual,Fourth & Above Owner,100000.0,Petrol,13.4,1794.0,125.0,5.0
Maruti Swift Dzire VDi,2009,225000.0,Individual,Manual,Third Owner,120000.0,Diesel,19.3,1248.0,73.9,5.0
Tata Indica Vista Terra Quadrajet 1.3L,2010,111000.0,Individual,Manual,Second Owner,100000.0,Diesel,18.0,1248.0,75.0,5.0
Maruti Wagon R VXI Minor,2007,150000.0,Individual,Manual,Third Owner,70000.0,Petrol,18.9,1061.0,67.0,5.0
Hyundai EON Era Plus,2017,300000.0,Individual,Manual,Second Owner,15151.0,Petrol,21.1,814.0,55.2,5.0
Mahindra Scorpio 1.99 S6 Plus,2015,630000.0,Individual,Manual,First Owner,60000.0,Diesel,15.4,1997.0,120.0,7.0
Hyundai i10 Era,2011,206000.0,Individual,Manual,First Owner,100000.0,Petrol,19.81,1086.0,68.05,5.0
Maruti Wagon R LXI,2006,70000.0,Individual,Manual,Fourth & Above Owner,110000.0,Petrol,18.9,998.0,67.1,5.0
Hyundai Grand i10 1.2 Kappa Magna AT,2019,567000.0,Individual,Automatic,First Owner,7000.0,Petrol,18.9,1197.0,81.86,5.0
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2013,500000.0,Individual,Manual,Second Owner,70000.0,Petrol,15.85,1499.0,110.4,5.0
Hyundai Grand i10 Sportz,2015,400000.0,Individual,Manual,First Owner,128000.0,Petrol,18.9,1197.0,82.0,5.0
Maruti Swift VDI BSIV,2011,340000.0,Individual,Manual,Second Owner,160000.0,Diesel,,,,
Toyota Innova 2.5 GX 8 STR,2012,850000.0,Individual,Manual,Second Owner,120000.0,Diesel,12.8,2494.0,102.0,8.0
Maruti Swift VDI BSIV,2014,570000.0,Individual,Manual,First Owner,15000.0,Diesel,25.2,1248.0,74.0,5.0
Maruti Swift Dzire VDI,2017,699000.0,Individual,Manual,First Owner,60000.0,Diesel,28.4,1248.0,74.02,5.0
Honda Brio Exclusive Edition,2013,355000.0,Individual,Manual,First Owner,80000.0,Petrol,19.4,1198.0,86.8,5.0
Maruti Swift Dzire VDI Optional,2016,690000.0,Individual,Manual,First Owner,80000.0,Diesel,26.59,1248.0,74.0,5.0
Ford Fiesta 1.4 Duratorq ZXI,2006,180000.0,Individual,Manual,Second Owner,114321.0,Diesel,17.8,1399.0,68.0,5.0
Tata Indica Vista TDI LX,2013,200000.0,Individual,Manual,First Owner,120000.0,Diesel,19.4,1405.0,70.0,5.0
Mahindra Scorpio VLX 2WD AIRBAG AT BSIV,2012,575000.0,Individual,Manual,Second Owner,120000.0,Diesel,12.05,2179.0,120.0,8.0
Toyota Etios Liva GD,2014,415000.0,Individual,Manual,First Owner,146000.0,Diesel,23.59,1364.0,67.06,5.0
Hyundai i10 Magna LPG,2012,350000.0,Individual,Manual,First Owner,30000.0,Lpg,19.2,1086.0,68.05,5.0
Hyundai EON D Lite Plus,2017,350000.0,Individual,Manual,First Owner,20000.0,Petrol,21.1,814.0,55.2,5.0
Toyota Platinum Etios 1.4 GD,2017,632000.0,Individual,Manual,First Owner,150000.0,Diesel,23.59,1364.0,67.05,5.0
Maruti Eeco CNG 5 Seater AC BSIV,2014,325000.0,Individual,Manual,Second Owner,70000.0,Cng,21.94,1196.0,61.7,5.0
Hyundai Elantra SX,2013,511000.0,Individual,Manual,Second Owner,90000.0,Petrol,16.3,1797.0,147.5,5.0
Honda City 1.5 V MT,2010,300000.0,Individual,Manual,Third Owner,100000.0,Petrol,17.0,1497.0,118.0,5.0
Maruti Wagon R LXI,2005,70000.0,Individual,Manual,Fourth & Above Owner,188000.0,Petrol,18.9,998.0,67.1,5.0
Hyundai i10 Sportz 1.1L,2008,180000.0,Individual,Manual,Third Owner,100000.0,Petrol,19.81,1086.0,68.05,5.0
Hyundai i20 1.2 Asta,2017,730000.0,Individual,Manual,First Owner,37333.0,Petrol,18.6,1197.0,81.83,5.0
Maruti Ertiga VDI,2014,450000.0,Individual,Manual,Second Owner,15000.0,Diesel,20.77,1248.0,88.76,7.0
Hyundai Sonata 2.4 GDi MT,2012,550000.0,Individual,Manual,Second Owner,330000.0,Petrol,13.44,2359.0,198.25,5.0
Maruti Wagon R LXI CNG,2017,420000.0,Individual,Manual,First Owner,60000.0,Cng,26.6,998.0,58.16,5.0
Toyota Etios GD,2016,509999.0,Individual,Manual,Second Owner,80000.0,Diesel,23.59,1364.0,67.05,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater,2015,905000.0,Individual,Manual,First Owner,110000.0,Diesel,12.99,2494.0,100.6,7.0
Maruti Swift VDI BSIV,2010,240000.0,Individual,Manual,Second Owner,134000.0,Diesel,,,,
Maruti Alto LX,2011,140000.0,Individual,Manual,Second Owner,72000.0,Petrol,19.7,796.0,46.3,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006,300000.0,Individual,Manual,Second Owner,140000.0,Diesel,12.8,2494.0,102.0,8.0
Maruti Ritz LXi,2015,300000.0,Individual,Manual,Second Owner,80000.0,Petrol,18.5,1197.0,85.8,5.0
Maruti Swift Dzire VDi,2010,225000.0,Individual,Manual,Second Owner,120000.0,Diesel,19.3,1248.0,73.9,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2015,860000.0,Individual,Manual,Second Owner,90000.0,Diesel,12.99,2494.0,100.6,8.0
Renault Duster 85PS Diesel RxL Optional,2012,400000.0,Individual,Manual,Second Owner,100000.0,Diesel,20.46,1461.0,83.8,5.0
Maruti Swift Dzire LXi,2009,190000.0,Individual,Manual,Third Owner,90000.0,Petrol,17.5,1298.0,85.8,5.0
Honda Amaze VX i-DTEC,2013,350000.0,Individual,Manual,Third Owner,140000.0,Diesel,25.8,1498.0,98.6,5.0
Chevrolet Spark 1.0 LS,2010,75000.0,Individual,Manual,First Owner,120000.0,Petrol,18.0,995.0,62.0,5.0
Maruti Vitara Brezza VDi AMT,2019,860000.0,Individual,Automatic,First Owner,35000.0,Diesel,24.3,1248.0,88.5,5.0
Maruti Alto K10 VXI,2014,250000.0,Individual,Manual,Second Owner,50000.0,Petrol,23.95,998.0,67.05,5.0
Hyundai Verna 1.4 CRDi,2017,700000.0,Individual,Manual,First Owner,82000.0,Diesel,24.8,1396.0,88.7,5.0
Maruti Swift VDI BSIV,2014,399000.0,Individual,Manual,Third Owner,70000.0,Diesel,25.2,1248.0,74.0,5.0
Maruti Ritz LXi,2016,320000.0,Individual,Manual,First Owner,90000.0,Petrol,18.5,1197.0,85.8,5.0
Skoda Octavia Ambition 2.0 TDI MT,2014,1100000.0,Individual,Manual,Second Owner,79000.0,Diesel,20.6,1968.0,141.0,5.0
Toyota Innova 2.5 V Diesel 7-seater,2011,750000.0,Individual,Manual,Second Owner,291000.0,Diesel,12.8,2494.0,102.0,7.0
Toyota Innova 2.5 V Diesel 7-seater,2010,750000.0,Individual,Manual,Second Owner,250000.0,Diesel,12.8,2494.0,102.0,7.0
Mahindra Bolero 2011-2019 Plus Non AC BSIV PS,2018,530000.0,Individual,Manual,First Owner,20000.0,Diesel,15.96,2523.0,63.0,9.0
Maruti Ciaz ZDi Plus SHVS,2017,750000.0,Individual,Manual,First Owner,53000.0,Diesel,28.09,1248.0,88.5,5.0
Nissan Micra XV CVT,2017,560000.0,Individual,Automatic,First Owner,21500.0,Petrol,19.34,1198.0,76.0,5.0
Tata Tiago 1.05 Revotorq XZ WO Alloy,2017,450000.0,Individual,Manual,First Owner,89000.0,Diesel,27.28,1047.0,69.0,5.0
Maruti Swift Dzire VXI,2013,459999.0,Individual,Manual,Second Owner,35000.0,Petrol,19.1,1197.0,85.8,5.0
Maruti Zen Estilo LXI BS IV,2013,235000.0,Individual,Manual,Second Owner,43000.0,Petrol,19.0,998.0,67.1,5.0
Hyundai Santro Xing GLS,2009,180000.0,Individual,Manual,Second Owner,80000.0,Petrol,17.92,1086.0,62.1,5.0
Hyundai Santro Xing XS,2007,140000.0,Individual,Manual,Second Owner,80000.0,Petrol,17.8,1086.0,63.0,5.0
Hyundai i20 Asta 1.4 CRDi,2014,620000.0,Individual,Manual,First Owner,110000.0,Diesel,22.54,1396.0,88.73,5.0
Hyundai EON Era,2012,190000.0,Individual,Manual,First Owner,100000.0,Petrol,21.1,814.0,55.2,5.0
Hyundai EON Sportz,2018,380000.0,Individual,Manual,First Owner,25000.0,Petrol,21.1,814.0,55.2,5.0
Ford EcoSport S Diesel BSIV,2019,1145000.0,Individual,Manual,First Owner,20000.0,Diesel,23.0,1498.0,98.96,5.0
Tata Zest Quadrajet 1.3 75PS XE,2017,540000.0,Individual,Manual,First Owner,70000.0,Diesel,22.95,1248.0,74.0,5.0
Toyota Innova 2.5 V Diesel 7-seater,2011,800000.0,Individual,Manual,First Owner,197000.0,Diesel,12.8,2494.0,102.0,7.0
Maruti Wagon R LXI BSIII,2006,150000.0,Individual,Manual,Second Owner,100000.0,Petrol,14.0,1061.0,64.0,5.0
Maruti 800 Std,1995,55000.0,Individual,Manual,First Owner,70000.0,Petrol,16.1,796.0,37.0,4.0
Mahindra XUV500 W10 2WD,2015,919999.0,Individual,Manual,First Owner,140000.0,Diesel,16.0,2179.0,140.0,7.0
Maruti Esteem LX,2008,75000.0,Individual,Manual,Second Owner,86000.0,Petrol,,,,
Maruti Alto LXi BSIII,2009,135000.0,Individual,Manual,First Owner,50000.0,Petrol,19.7,796.0,46.3,5.0
Tata Tiago 1.2 Revotron XZ,2017,340000.0,Individual,Manual,First Owner,40300.0,Petrol,23.84,1199.0,84.0,5.0
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2010,525000.0,Individual,Manual,Second Owner,120000.0,Diesel,12.8,2494.0,102.0,8.0
Maruti Celerio VXI,2016,411000.0,Individual,Manual,Second Owner,25000.0,Petrol,23.1,998.0,67.04,5.0
Maruti Wagon R LXI Minor,2010,150000.0,Individual,Manual,Third Owner,155000.0,Petrol,18.9,998.0,67.1,5.0
Honda Jazz 1.2 V AT i VTEC,2015,575000.0,Individual,Automatic,First Owner,50000.0,Petrol,19.0,1199.0,88.7,5.0
Hyundai i20 Asta Option 1.2,2017,595000.0,Dealer,Manual,First Owner,30030.0,Petrol,18.6,1197.0,81.83,5.0
Hyundai Xcent 1.2 Kappa SX Option,2017,525000.0,Dealer,Manual,First Owner,29029.0,Petrol,19.1,1197.0,82.0,5.0
Maruti Ritz VDi,2012,335000.0,Dealer,Manual,First Owner,72072.0,Diesel,21.1,1248.0,73.9,5.0
Ford Figo Diesel EXI,2012,300000.0,Individual,Manual,First Owner,54000.0,Diesel,20.0,1399.0,68.0,5.0
Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2012,415000.0,Dealer,Manual,First Owner,82082.0,Diesel,22.54,1396.0,88.73,5.0
Mahindra XUV500 W8 2WD,2016,925000.0,Individual,Manual,Second Owner,48000.0,Diesel,16.0,2179.0,140.0,7.0
Maruti Ertiga BSIV ZXI Plus,2016,750000.0,Individual,Manual,First Owner,20000.0,Petrol,17.5,1373.0,91.1,7.0
Hyundai Verna CRDi 1.6 AT SX Option,2018,1150000.0,Individual,Automatic,First Owner,49000.0,Diesel,22.0,1582.0,126.2,5.0
Datsun GO Plus T BSIV,2015,260000.0,Individual,Manual,Third Owner,35000.0,Petrol,19.44,1198.0,67.0,7.0
Maruti Alto 800 CNG LXI,2017,260000.0,Individual,Manual,First Owner,67000.0,Cng,33.44,796.0,40.3,4.0
Maruti Swift Dzire Vdi BSIV,2011,347000.0,Individual,Manual,First Owner,80600.0,Diesel,19.3,1248.0,73.9,5.0
Hyundai EON Magna Optional,2013,195000.0,Individual,Manual,Second Owner,58609.0,Petrol,21.1,814.0,55.2,5.0
Fiat Punto Pure 1.2L FIRE,2016,265000.0,Individual,Manual,First Owner,33003.0,Petrol,15.7,1172.0,67.0,5.0
Maruti Wagon R LXI CNG,2016,320000.0,Individual,Manual,Second Owner,43000.0,Cng,26.6,998.0,58.16,5.0
Hyundai i20 Magna 1.2,2016,590000.0,Individual,Manual,First Owner,16500.0,Petrol,18.6,1197.0,81.83,5.0
Toyota Innova 2.5 GX 8 STR BSIV,2012,650000.0,Individual,Manual,Second Owner,138000.0,Diesel,12.8,2494.0,102.0,8.0
Mahindra Scorpio 2009-2014 EX 9S BSIII,2013,509999.0,Individual,Manual,Second Owner,165500.0,Diesel,14.0,2523.0,75.0,9.0
Maruti Swift Dzire ZDi,2011,350000.0,Individual,Manual,Second Owner,120000.0,Diesel,19.3,1248.0,73.9,5.0
Tata Nexon 1.5 Revotorq XM,2018,749000.0,Individual,Manual,First Owner,30000.0,Diesel,21.5,1497.0,108.5,5.0
Tata Indigo CS LS (TDI) BS III,2010,150000.0,Individual,Manual,Second Owner,70000.0,Diesel,19.09,1396.0,69.0,5.0
Hyundai Santro LE,2001,33983.0,Individual,Manual,Second Owner,80000.0,Petrol,,,,
Maruti Zen LX,2003,58000.0,Individual,Manual,Third Owner,170000.0,Petrol,17.3,993.0,60.0,5.0
Mahindra Verito 1.5 D2 BSIV,2011,200000.0,Individual,Manual,Third Owner,120000.0,Diesel,21.0,1461.0,64.1,5.0
Mahindra Jeep MM 540,1998,210000.0,Individual,Manual,Second Owner,47990.0,Diesel,,,,
Tata Indica Vista Quadrajet LS,2014,240000.0,Individual,Manual,Second Owner,168000.0,Diesel,22.3,1248.0,74.0,5.0
Honda Amaze E i-DTEC,2017,515000.0,Individual,Manual,Second Owner,60000.0,Diesel,25.8,1498.0,98.6,5.0
Maruti Alto LXi,2008,145000.0,Individual,Manual,Second Owner,120000.0,Petrol,19.7,796.0,46.3,5.0
Maruti Wagon R VXI Optional,2016,450000.0,Individual,Manual,Second Owner,5800.0,Petrol,20.51,998.0,67.04,5.0
Maruti A-Star Lxi,2010,179000.0,Individual,Manual,Third Owner,68700.0,Petrol,19.0,998.0,66.1,5.0
Hyundai Verna Xi (Petrol),2007,220000.0,Individual,Manual,Third Owner,108000.0,Petrol,13.9,1599.0,103.2,5.0
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,2018,850000.0,Individual,Manual,First Owner,90000.0,Petrol,17.0,1497.0,121.36,5.0
